period,practice_code,lsoa,population
01/04/2018,B82031,E01027887,32
01/04/2018,B82031,E01027888,1221
01/04/2018,B82031,E01027891,33
01/04/2018,B82031,E01027893,108
01/04/2018,B82031,E01027898,599
01/04/2018,B82031,E01027899,323
01/04/2018,B82031,E01027904,1090
01/04/2018,B82031,E01027914,1337
01/04/2018,B82031,E01027915,1374
01/04/2018,B82031,E01027916,1298
01/04/2018,B82031,E01027917,1758
01/04/2018,B82031,E01027922,22
01/04/2018,B82033,E01027774,198
01/04/2018,B82033,E01027776,1165
01/04/2018,B82033,E01027777,322
01/04/2018,B82033,E01027783,28
01/04/2018,B82033,E01027792,2117
01/04/2018,B82033,E01027793,1479
01/04/2018,B82033,E01027794,1915
01/04/2018,B82033,E01027795,1559
01/04/2018,B82033,E01027800,221
01/04/2018,B82033,E01027801,873
01/04/2018,B82033,E01027802,545
01/04/2018,B82041,E01027876,373
01/04/2018,B82041,E01027877,323
01/04/2018,B82041,E01027878,406
01/04/2018,B82041,E01027879,665
01/04/2018,B82041,E01027880,805
01/04/2018,B82041,E01027881,820
01/04/2018,B82041,E01027882,902
01/04/2018,B82041,E01027883,579
01/04/2018,B82041,E01027884,765
01/04/2018,B82041,E01027885,990
01/04/2018,B82041,E01027886,324
01/04/2018,B82041,E01027887,339
01/04/2018,B82041,E01027890,360
01/04/2018,B82041,E01027893,324
01/04/2018,B82041,E01027894,436
01/04/2018,B82041,E01027895,502
01/04/2018,B82041,E01027896,295
01/04/2018,B82041,E01027897,457
01/04/2018,B82041,E01027901,1129
01/04/2018,B82041,E01027902,648
01/04/2018,B82041,E01027903,73
01/04/2018,B82041,E01027905,478
01/04/2018,B82041,E01027906,229
01/04/2018,B82041,E01027907,255
01/04/2018,B82041,E01027908,236
01/04/2018,B82041,E01027909,441
01/04/2018,B82041,E01027910,1150
01/04/2018,B82041,E01027911,616
01/04/2018,B82041,E01027912,460
01/04/2018,B82041,E01027913,481
01/04/2018,B82047,E01013343,39
01/04/2018,B82047,E01013344,28
01/04/2018,B82047,E01013345,30
01/04/2018,B82047,E01013348,30
01/04/2018,B82047,E01013350,25
01/04/2018,B82047,E01013351,60
01/04/2018,B82047,E01013352,49
01/04/2018,B82047,E01013358,21
01/04/2018,B82047,E01013360,470
01/04/2018,B82047,E01013361,1101
01/04/2018,B82047,E01013362,691
01/04/2018,B82047,E01013363,1599
01/04/2018,B82047,E01013364,980
01/04/2018,B82047,E01013365,454
01/04/2018,B82047,E01013366,64
01/04/2018,B82047,E01013368,56
01/04/2018,B82047,E01013369,58
01/04/2018,B82047,E01013378,8680
01/04/2018,B82047,E01013379,59
01/04/2018,B82047,E01013380,134
01/04/2018,B82047,E01013381,126
01/04/2018,B82047,E01013382,44
01/04/2018,B82047,E01013383,204
01/04/2018,B82047,E01013384,267
01/04/2018,B82047,E01013385,25
01/04/2018,B82047,E01013387,47
01/04/2018,B82047,E01013388,35
01/04/2018,B82047,E01013389,52
01/04/2018,B82047,E01013390,32
01/04/2018,B82047,E01013391,66
01/04/2018,B82047,E01013398,552
01/04/2018,B82047,E01013399,224
01/04/2018,B82047,E01013400,709
01/04/2018,B82047,E01013401,472
01/04/2018,B82047,E01013402,949
01/04/2018,B82047,E01013403,818
01/04/2018,B82047,E01013406,24
01/04/2018,B82047,E01013412,98
01/04/2018,B82047,E01013413,57
01/04/2018,B82047,E01013414,92
01/04/2018,B82047,E01013416,87
01/04/2018,B82047,E01013417,52
01/04/2018,B82047,E01013418,78
01/04/2018,B82047,E01013419,453
01/04/2018,B82047,E01013420,870
01/04/2018,B82047,E01033067,251
01/04/2018,B82047,E01033068,122
01/04/2018,B82047,E01033069,86
01/04/2018,B82047,E01033070,609
01/04/2018,B82064,E01027594,100
01/04/2018,B82064,E01027595,102
01/04/2018,B82064,E01027596,69
01/04/2018,B82064,E01027600,118
01/04/2018,B82064,E01027601,124
01/04/2018,B82064,E01027619,1150
01/04/2018,B82064,E01027622,39
01/04/2018,B82064,E01027634,1456
01/04/2018,B82064,E01027636,27
01/04/2018,B82068,E01027627,40
01/04/2018,B82068,E01027636,28
01/04/2018,B82068,E01027775,161
01/04/2018,B82068,E01027776,28
01/04/2018,B82068,E01027777,41
01/04/2018,B82068,E01027780,1127
01/04/2018,B82068,E01027781,1084
01/04/2018,B82068,E01027782,45
01/04/2018,B82068,E01027783,215
01/04/2018,B82068,E01027784,101
01/04/2018,B82068,E01027800,355
01/04/2018,B82071,E01013340,943
01/04/2018,B82071,E01013341,883
01/04/2018,B82071,E01013342,1029
01/04/2018,B82071,E01013354,51
01/04/2018,B82071,E01013355,85
01/04/2018,B82071,E01013356,27
01/04/2018,B82071,E01013357,174
01/04/2018,B82071,E01013412,21
01/04/2018,B82071,E01013414,21
01/04/2018,B82071,E01013421,301
01/04/2018,B82071,E01013423,879
01/04/2018,B82071,E01013424,930
01/04/2018,B82071,E01013425,1055
01/04/2018,B82071,E01027875,808
01/04/2018,B82073,E01011297,306
01/04/2018,B82073,E01011298,1281
01/04/2018,B82073,E01011299,54
01/04/2018,B82073,E01027888,210
01/04/2018,B82073,E01027891,548
01/04/2018,B82073,E01027892,241
01/04/2018,B82073,E01027893,937
01/04/2018,B82073,E01027894,896
01/04/2018,B82073,E01027895,446
01/04/2018,B82073,E01027898,2232
01/04/2018,B82073,E01027899,720
01/04/2018,B82073,E01027904,123
01/04/2018,B82073,E01027914,268
01/04/2018,B82073,E01027915,541
01/04/2018,B82073,E01027916,299
01/04/2018,B82073,E01027917,447
01/04/2018,B82073,E01027923,21
01/04/2018,B82074,E01027876,724
01/04/2018,B82074,E01027877,500
01/04/2018,B82074,E01027878,565
01/04/2018,B82074,E01027879,520
01/04/2018,B82074,E01027880,473
01/04/2018,B82074,E01027881,397
01/04/2018,B82074,E01027882,633
01/04/2018,B82074,E01027883,151
01/04/2018,B82074,E01027884,299
01/04/2018,B82074,E01027886,786
01/04/2018,B82074,E01027887,725
01/04/2018,B82074,E01027888,49
01/04/2018,B82074,E01027890,247
01/04/2018,B82074,E01027893,336
01/04/2018,B82074,E01027894,401
01/04/2018,B82074,E01027895,343
01/04/2018,B82074,E01027896,1314
01/04/2018,B82074,E01027897,1110
01/04/2018,B82074,E01027901,103
01/04/2018,B82074,E01027902,78
01/04/2018,B82074,E01027905,911
01/04/2018,B82074,E01027906,456
01/04/2018,B82074,E01027907,524
01/04/2018,B82074,E01027908,690
01/04/2018,B82074,E01027909,1178
01/04/2018,B82074,E01027910,1958
01/04/2018,B82074,E01027911,590
01/04/2018,B82074,E01027912,334
01/04/2018,B82074,E01027913,516
01/04/2018,B82077,E01027774,29
01/04/2018,B82077,E01027776,364
01/04/2018,B82077,E01027777,934
01/04/2018,B82077,E01027780,577
01/04/2018,B82077,E01027781,95
01/04/2018,B82077,E01027782,58
01/04/2018,B82077,E01027783,1447
01/04/2018,B82077,E01027784,1557
01/04/2018,B82077,E01027792,82
01/04/2018,B82077,E01027793,43
01/04/2018,B82077,E01027794,79
01/04/2018,B82077,E01027795,46
01/04/2018,B82077,E01027800,621
01/04/2018,B82079,E01027594,157
01/04/2018,B82079,E01027595,134
01/04/2018,B82079,E01027596,105
01/04/2018,B82079,E01027601,1139
01/04/2018,B82079,E01027622,1253
01/04/2018,B82079,E01027778,22
01/04/2018,B82079,E01027782,25
01/04/2018,B82079,E01027799,392
01/04/2018,B82080,E01013057,60
01/04/2018,B82080,E01013059,368
01/04/2018,B82080,E01013060,1890
01/04/2018,B82080,E01013061,1607
01/04/2018,B82080,E01013119,104
01/04/2018,B82080,E01013126,445
01/04/2018,B82080,E01013348,32
01/04/2018,B82080,E01013351,1198
01/04/2018,B82080,E01013352,1179
01/04/2018,B82080,E01013370,78
01/04/2018,B82080,E01013371,53
01/04/2018,B82080,E01013372,61
01/04/2018,B82080,E01013373,87
01/04/2018,B82080,E01013374,96
01/04/2018,B82080,E01013375,74
01/04/2018,B82080,E01013376,69
01/04/2018,B82080,E01013377,54
01/04/2018,B82080,E01013386,54
01/04/2018,B82080,E01013404,238
01/04/2018,B82080,E01013405,242
01/04/2018,B82080,E01013406,217
01/04/2018,B82080,E01013407,330
01/04/2018,B82080,E01013408,338
01/04/2018,B82080,E01013409,659
01/04/2018,B82080,E01013410,100
01/04/2018,B82080,E01013411,418
01/04/2018,B82080,E01013419,98
01/04/2018,B82080,E01013430,25
01/04/2018,B82080,E01013436,921
01/04/2018,B82080,E01013437,133
01/04/2018,B82080,E01013438,1643
01/04/2018,B82080,E01013439,1441
01/04/2018,B82080,E01013440,1543
01/04/2018,B82080,E01027601,92
01/04/2018,B82080,E01027622,70
01/04/2018,B82080,E01027778,170
01/04/2018,B82080,E01027782,30
01/04/2018,B82080,E01027797,1227
01/04/2018,B82080,E01027799,1155
01/04/2018,B82081,E01013022,62
01/04/2018,B82081,E01013057,1021
01/04/2018,B82081,E01013058,133
01/04/2018,B82081,E01013059,504
01/04/2018,B82081,E01013122,76
01/04/2018,B82081,E01013126,66
01/04/2018,B82081,E01013127,690
01/04/2018,B82081,E01013351,673
01/04/2018,B82081,E01013352,441
01/04/2018,B82081,E01013419,32
01/04/2018,B82081,E01013450,361
01/04/2018,B82081,E01013451,1260
01/04/2018,B82081,E01013452,1327
01/04/2018,B82081,E01027797,31
01/04/2018,B82081,E01027900,193
01/04/2018,B82083,E01013335,396
01/04/2018,B82083,E01013336,401
01/04/2018,B82083,E01013337,303
01/04/2018,B82083,E01013338,507
01/04/2018,B82083,E01013339,307
01/04/2018,B82083,E01013340,75
01/04/2018,B82083,E01013341,65
01/04/2018,B82083,E01013342,61
01/04/2018,B82083,E01013343,1207
01/04/2018,B82083,E01013344,1190
01/04/2018,B82083,E01013345,1207
01/04/2018,B82083,E01013346,1162
01/04/2018,B82083,E01013347,1099
01/04/2018,B82083,E01013348,1431
01/04/2018,B82083,E01013349,740
01/04/2018,B82083,E01013350,889
01/04/2018,B82083,E01013352,28
01/04/2018,B82083,E01013353,585
01/04/2018,B82083,E01013354,687
01/04/2018,B82083,E01013355,836
01/04/2018,B82083,E01013356,753
01/04/2018,B82083,E01013357,587
01/04/2018,B82083,E01013358,174
01/04/2018,B82083,E01013359,441
01/04/2018,B82083,E01013360,36
01/04/2018,B82083,E01013361,68
01/04/2018,B82083,E01013362,55
01/04/2018,B82083,E01013363,267
01/04/2018,B82083,E01013364,177
01/04/2018,B82083,E01013365,72
01/04/2018,B82083,E01013366,1081
01/04/2018,B82083,E01013368,1327
01/04/2018,B82083,E01013369,1036
01/04/2018,B82083,E01013370,58
01/04/2018,B82083,E01013371,89
01/04/2018,B82083,E01013372,48
01/04/2018,B82083,E01013373,88
01/04/2018,B82083,E01013374,90
01/04/2018,B82083,E01013375,44
01/04/2018,B82083,E01013376,43
01/04/2018,B82083,E01013377,104
01/04/2018,B82083,E01013378,36
01/04/2018,B82083,E01013379,181
01/04/2018,B82083,E01013380,458
01/04/2018,B82083,E01013381,198
01/04/2018,B82083,E01013382,373
01/04/2018,B82083,E01013383,642
01/04/2018,B82083,E01013384,198
01/04/2018,B82083,E01013385,249
01/04/2018,B82083,E01013386,447
01/04/2018,B82083,E01013387,236
01/04/2018,B82083,E01013388,128
01/04/2018,B82083,E01013389,153
01/04/2018,B82083,E01013390,514
01/04/2018,B82083,E01013391,433
01/04/2018,B82083,E01013392,416
01/04/2018,B82083,E01013393,412
01/04/2018,B82083,E01013394,497
01/04/2018,B82083,E01013395,385
01/04/2018,B82083,E01013396,603
01/04/2018,B82083,E01013397,322
01/04/2018,B82083,E01013398,66
01/04/2018,B82083,E01013399,162
01/04/2018,B82083,E01013400,159
01/04/2018,B82083,E01013401,116
01/04/2018,B82083,E01013402,61
01/04/2018,B82083,E01013403,61
01/04/2018,B82083,E01013404,195
01/04/2018,B82083,E01013405,212
01/04/2018,B82083,E01013406,288
01/04/2018,B82083,E01013407,69
01/04/2018,B82083,E01013408,86
01/04/2018,B82083,E01013409,118
01/04/2018,B82083,E01013410,103
01/04/2018,B82083,E01013411,178
01/04/2018,B82083,E01013412,112
01/04/2018,B82083,E01013413,98
01/04/2018,B82083,E01013414,78
01/04/2018,B82083,E01013416,145
01/04/2018,B82083,E01013417,164
01/04/2018,B82083,E01013418,73
01/04/2018,B82083,E01013419,148
01/04/2018,B82083,E01013420,115
01/04/2018,B82083,E01013421,165
01/04/2018,B82083,E01013422,200
01/04/2018,B82083,E01013423,43
01/04/2018,B82083,E01013425,64
01/04/2018,B82083,E01013426,75
01/04/2018,B82083,E01013427,66
01/04/2018,B82083,E01013428,778
01/04/2018,B82083,E01013429,1371
01/04/2018,B82083,E01013430,1181
01/04/2018,B82083,E01013431,1070
01/04/2018,B82083,E01013432,1164
01/04/2018,B82083,E01013433,855
01/04/2018,B82083,E01013434,907
01/04/2018,B82083,E01013435,813
01/04/2018,B82083,E01013436,80
01/04/2018,B82083,E01013437,70
01/04/2018,B82083,E01013438,61
01/04/2018,B82083,E01013439,41
01/04/2018,B82083,E01013440,23
01/04/2018,B82083,E01013441,482
01/04/2018,B82083,E01013442,289
01/04/2018,B82083,E01013443,357
01/04/2018,B82083,E01013444,285
01/04/2018,B82083,E01013445,294
01/04/2018,B82083,E01013446,278
01/04/2018,B82083,E01013447,258
01/04/2018,B82083,E01013448,318
01/04/2018,B82083,E01013449,459
01/04/2018,B82083,E01027601,21
01/04/2018,B82083,E01027619,476
01/04/2018,B82083,E01027684,26
01/04/2018,B82083,E01027875,44
01/04/2018,B82083,E01033067,210
01/04/2018,B82083,E01033068,211
01/04/2018,B82083,E01033069,127
01/04/2018,B82083,E01033070,1154
01/04/2018,B82097,E01027876,360
01/04/2018,B82097,E01027877,398
01/04/2018,B82097,E01027878,320
01/04/2018,B82097,E01027879,261
01/04/2018,B82097,E01027880,257
01/04/2018,B82097,E01027881,285
01/04/2018,B82097,E01027882,328
01/04/2018,B82097,E01027883,79
01/04/2018,B82097,E01027884,133
01/04/2018,B82097,E01027885,39
01/04/2018,B82097,E01027886,213
01/04/2018,B82097,E01027887,413
01/04/2018,B82097,E01027890,104
01/04/2018,B82097,E01027893,212
01/04/2018,B82097,E01027894,383
01/04/2018,B82097,E01027895,248
01/04/2018,B82097,E01027896,286
01/04/2018,B82097,E01027897,341
01/04/2018,B82097,E01027900,44
01/04/2018,B82097,E01027901,37
01/04/2018,B82097,E01027902,34
01/04/2018,B82097,E01027905,1074
01/04/2018,B82097,E01027906,921
01/04/2018,B82097,E01027907,810
01/04/2018,B82097,E01027908,774
01/04/2018,B82097,E01027909,621
01/04/2018,B82097,E01027910,997
01/04/2018,B82097,E01027911,307
01/04/2018,B82097,E01027912,118
01/04/2018,B82097,E01027913,244
01/04/2018,B82098,E01013335,76
01/04/2018,B82098,E01013336,52
01/04/2018,B82098,E01013337,109
01/04/2018,B82098,E01013338,125
01/04/2018,B82098,E01013339,77
01/04/2018,B82098,E01013340,187
01/04/2018,B82098,E01013341,168
01/04/2018,B82098,E01013342,132
01/04/2018,B82098,E01013343,371
01/04/2018,B82098,E01013344,271
01/04/2018,B82098,E01013345,173
01/04/2018,B82098,E01013346,199
01/04/2018,B82098,E01013347,76
01/04/2018,B82098,E01013348,182
01/04/2018,B82098,E01013349,54
01/04/2018,B82098,E01013350,159
01/04/2018,B82098,E01013353,144
01/04/2018,B82098,E01013354,83
01/04/2018,B82098,E01013355,118
01/04/2018,B82098,E01013356,73
01/04/2018,B82098,E01013357,430
01/04/2018,B82098,E01013358,344
01/04/2018,B82098,E01013359,136
01/04/2018,B82098,E01013360,98
01/04/2018,B82098,E01013361,240
01/04/2018,B82098,E01013362,155
01/04/2018,B82098,E01013363,320
01/04/2018,B82098,E01013364,281
01/04/2018,B82098,E01013365,157
